id,name,brand
7283,X5 XDRIVE 30d 3.0 Diesel,BMW
7087,X5 XDRIVE 30d Full 3.0 258cv Diesel,BMW
8662,X5 XDRIVE 30d M Sport 3.0 265cv Dies Aut,BMW
5356,X5 XDRIVE 35i 3.0 306cv Bi-Turbo,BMW
6911,X5 XDRIVE 35i Full 3.0 306cv Bi-Turbo,BMW
9007,X5 XDRIVE 45e 3.0 M.Sport Híbrido Aut.,BMW
5357,X5 XDRIVE 50i 4.4  Bi-Turbo,BMW
6710,X5 XDRIVE 50i M Sport 4.4 Bi-Turbo,BMW
5590,X5 XDRIVE 50i Security 4.4 Bi-Turbo,BMW
7117,X5 XDRIVE M50d 3.0 Diesel,BMW
9206,X5 XDRIVE M50i 4.4 Bi-Turbo Aut.,BMW
5189,X6 M 4.4 4x4 V8 32V Bi-Turbo Aut.,BMW
4745,X6 XDRIVE 35i 3.0 306cv Bi-Turbo,BMW
9037,X6 XDRIVE 40i M Sport 3.0 Bi-Turbo,BMW
4746,X6 XDRIVE 50i 4.4 407cv Bi-Turbo,BMW
7088,X6 XDRIVE 50i M Sport 4.4 Bi-Turbo,BMW
9038,X7 M50i 4.4 V8 Bi-TB Aut.,BMW
8776,X7 XDRIVE 50i M Sport 4.4 V8 Bi-TB Aut.,BMW
246,Z3 2.8 Aut.,BMW
247,Z3 2.8 Mec.,BMW
248,Z3 3.0 24V Roadster 2p,BMW
249,Z3 Roadster 1.9 Mec.,BMW
4887,Z3 Roadster 2.8,BMW
250,Z3 Roadster M 3.2,BMW
4243,Z4 Coupé M 3.2 V6 24V 343cv,BMW
8777,Z4 M40i 3.0 340cv Aut.,BMW
4185,Z4 Roadster 2.0 150cv 2p,BMW
251,Z4 Roadster 3.0 V6 24V Aut.,BMW
4244,Z4 Roadster M 3.2 V6 24V 343cv,BMW
6261,Z4 Roadster sDRIVE 20i 2.0 16V 2p Aut.,BMW
4996,Z4 Roadster sDRIVE 23i 2.5 24V 204cv 2p,BMW
8689,Z4 Roadster sDRIVE 30i MSport 2.0 TB Aut,BMW
4997,Z4 Roadster sDRIVE 35i 3.0 24V 306cv 2p,BMW
252,Z4 Roadster Sport 3.0 24V 231cv Aut.,BMW
253,Z8 5.0 V8,BMW
8737,AIRCROSS 100 Anos 1.6 Flex 16V Aut.,Citroën
8045,AIRCROSS BUSINESS 1.6 Flex 16V 5p Mec.,Citroën
6418,AIRCROSS Exc. ATACA. 1.6 Flex 16V 5p Aut,Citroën
6419,AIRCROSS Exc. ATACA. 1.6 Flex 16V 5p Mec,Citroën
5609,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,Citroën
5337,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,Citroën
7420,AIRCROSS Feel 1.6 Flex 16V 5p Aut.,Citroën
7421,AIRCROSS Feel 1.6 Flex 16V 5p Mec.,Citroën
5338,AIRCROSS GL 1.6 Flex 16V 5p Mec.,Citroën
5610,AIRCROSS GLX 1.6 Flex 16V 5p Aut.,Citroën
5339,AIRCROSS GLX 1.6 Flex 16V 5p Mec.,Citroën
6420,AIRCROSS GLX ATACAMA 1.6 Flex 16V 5p Aut,Citroën
6421,AIRCROSS GLX ATACAMA 1.6 Flex 16V 5p Mec,Citroën
7422,AIRCROSS Live 1.5 Flex 8V 5p Mec.,Citroën
7423,AIRCROSS Live 1.6 Flex 16V 5p Aut.,Citroën
7962,AIRCROSS Live 1.6 Flex 16V 5p Mec.,Citroën
8390,AIRCROSS Live Bus. 1.6 Flex 5p Aut.(PCD),Citroën
7903,AIRCROSS SALOMON 1.5 Flex 8V 5p Mec.,Citroën
7897,AIRCROSS SALOMON 1.6 Flex 16V 5p Aut.,Citroën
7090,AIRCROSS SALOMON EXCLUSIVE 1.6 Flex Aut.,Citroën
7091,AIRCROSS SALOMON EXCLUSIVE 1.6 Flex Mec.,Citroën
7092,AIRCROSS SALOMON TENDANCE 1.6 Flex Aut.,Citroën
7093,AIRCROSS SALOMON TENDANCE 1.6 Flex Mec.,Citroën
7424,AIRCROSS Shine 1.6 Flex 16V 5p Aut.,Citroën
7425,AIRCROSS Start 1.5 Flex 8V 5p Mec.,Citroën
7963,AIRCROSS Start 1.6 Flex 16V 5p Mec.,Citroën
6770,AIRCROSS TENDANCE 1.6 Flex 16V 5p Aut.,Citroën
6771,AIRCROSS TENDANCE 1.6 Flex 16V 5p Mec.,Citroën
283,AX GTi,Citroën
8391,Berlingo Furgão 1.6 16V Flex 5P,Citroën
285,Berlingo MultSpace GLX 1.6 16V 110cv 4p,Citroën
284,Berlingo MultSpace GLX 1.8i 3p,Citroën
286,Berlingo MultSpace GLX 1.8i 4p,Citroën
287,BX 1.6S 16V,Citroën
288,BX GTi 1.9,Citroën
8738,C3 100 Anos 1.6 16V Flex Aut.,Citroën
6835,C3 Attra/Origine Pack 1.5 Flex 8V 5p Mec,Citroën
7964,C3 Attraction 1.6 Flex 16V 5p Aut.,Citroën
7585,C3 Attraction Pure Tech 1.2 Flex 12V Mec,Citroën
6152,C3 Excl. 1.6 VTi Flex Start 16V 5p Aut.,Citroën
6153,C3 Excl. 1.6 VTi Flex Start 16V 5p Mec.,Citroën
4761,C3 Excl./Excl.Solar./Sonora 1.6 Flex Aut,Citroën
289,C3 Exclus./Excl.Solaris 1.6 Flex 16V Mec,Citroën
4315,C3 Exclusive 1.4 Flex 8V 5p,Citroën
6772,C3 Exclusive 1.5 Flex 8V 5p Mec.,Citroën
8392,C3 Exclusive Bus. 1.6 Flex 5p Aut.(PCD),Citroën
290,C3 GLX 1.4/ GLX Sonora 1.4 Flex 8V 5p,Citroën
4762,C3 GLX 1.6 Flex 16V 5p  Aut.,Citroën
291,C3 GLX 1.6/ 1.6 Flex 16V 5p,Citroën
292,C3 Ocimar Versolato 1.6 16V 110cv 5p,Citroën
6154,C3 Origine 1.5 Flex 8V 5p Mec.,Citroën
7586,C3 Origine Pure Tech 1.2 Flex 12V Mec,Citroën
5611,C3 Picasso Excl. 1.6 Flex 16V 5p Aut.,Citroën
5551,C3 Picasso Exclusive 1.6 Flex 16V 5p Mec,Citroën
6092,C3 Picasso GL 1.5 Flex 8V Mec.,Citroën
5552,C3 Picasso GL 1.6 Flex 16V 5p Mec.,Citroën
6093,C3 Picasso GLX 1.5 Flex 8V 5p Mec.,Citroën
5612,C3 Picasso GLX 1.6 Flex 16V 5p Aut.,Citroën
5553,C3 Picasso GLX 1.6 Flex 16V 5p Mec.,Citroën
6773,C3 Picasso Origine 1.5 Flex 8V Mec.,Citroën
6774,C3 Picasso Tendance 1.5 Flex 8V 5p Mec.,Citroën
6775,C3 Picasso Tendance 1.6 Flex 16V 5p Aut.,Citroën
8003,C3 Start 1.2 Flex 12V 5p,Citroën
7730,C3 Style Ed. Pure Tech 1.2 Flex 12V Mec.,Citroën
7731,C3 Style Edition 1.6 Flex 16V Aut.,Citroën
6155,C3 Tendance 1.5 Flex 8V 5p Mec.,Citroën
6776,C3 Tendance 1.6 VTi Flex Start 16V Aut.,Citroën
7587,C3 Tendance Pure Tech 1.2 Flex 12V Mec.,Citroën
8341,C3 Urban Trail 1.6 Flex 16V 5p Aut.,Citroën
8882,C3 Urban Trail P.Tech 1.2 Flex 12V Mec.,Citroën
6777,C3 X-BOX ONE 1.6 VTi Flex 16V 5p Mec.,Citroën
4302,C3 XTR 1.4 Flex 8V 5p,Citroën
4054,C3 XTR 1.6 Flex 16V 5p,Citroën
8739,C4 CACTUS 100 Anos 1.6 TB 16V Flex Aut.,Citroën
9207,C4 CACTUS C-SERIES 1.6 16V Flex Aut.,Citroën
8466,C4 CACTUS FEEL 1.6 16V Flex Aut.,Citroën
8467,C4 CACTUS FEEL 1.6 16V Flex Mec.,Citroën
8468,C4 CACTUS FEEL Bus. 1.6 Flex Aut.(PCD),Citroën
8469,C4 CACTUS FEEL Pack 1.6 16V Flex Aut.,Citroën
9191,C4 CACTUS LIVE 1.6 16V Flex Aut.,Citroën
8470,C4 CACTUS LIVE 1.6 16V Flex Mec.,Citroën
8471,C4 CACTUS SHINE 1.6 Turbo Flex Aut.,Citroën
8472,C4 CACTUS SHINE Pack 1.6 Turbo Flex Aut.,Citroën
6574,C4 Competition 1.6 Flex 16V 5p Mec.,Citroën
6559,C4 Competition 2.0 Flex 16V 5p Aut.,Citroën
4888,C4 Excl./Excl. Solar. 2.0 Flex 16V Mec.,Citroën
4845,C4 Excl.2.0/2.0 Solaris Flex 16V 5p Aut.,Citroën
4846,C4 GLX 1.6 Flex 16V 5p Mec.,Citroën
4847,C4 GLX 2.0 Flex 16V 5p Aut.,Citroën
4889,C4 GLX 2.0 Flex 16V 5p Mec.,Citroën
8740,C4 LOUNGE 100 Anos 1.6 16V TB Flex Aut.,Citroën
6575,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.,Citroën
7094,C4 LOUNGE Exclusive 1.6 Turbo Flex Aut.,Citroën
6576,C4 LOUNGE Exclusive 2.0 Flex 4p Aut.,Citroën
8234,C4 LOUNGE Feel 1.6 Turbo Flex Aut.,Citroën
8515,C4 LOUNGE Live 1.6 Turbo Flex Aut.,Citroën
8393,C4 LOUNGE Live Bus. 1.6 Flex Aut.(PCD),Citroën
7658,C4 LOUNGE Orig.Business 1.6 TB Flex Aut.,Citroën
7684,C4 LOUNGE Origine 1.6 Turbo Flex  Aut.,Citroën
7685,C4 LOUNGE Origine 1.6 Turbo Flex Mec.,Citroën
7370,C4 LOUNGE Origine 2.0 Flex 4p Aut.,Citroën
6577,C4 LOUNGE Origine 2.0 Flex 4p Mec.,Citroën
7787,C4 LOUNGE S 1.6 Turbo Flex Aut.,Citroën
8235,C4 LOUNGE Shine 1.6 Turbo Flex Aut.,Citroën
6884,C4 LOUNGE Tendance 1.6 Turbo 4p Aut,Citroën
7118,C4 LOUNGE Tendance 1.6 Turbo Flex Aut.,Citroën
6578,C4 LOUNGE Tendance 2.0 Flex 4p Aut.,Citroën
6579,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,Citroën
4397,C4 PAL.Excl/Excl(Tech.) 2.0/2.0 Flex Aut,Citroën
4398,C4 PALLAS Exclusive 2.0/2.0 Flex 16V Mec,Citroën
4399,C4 PALLAS GLX 2.0/ 2.0 Flex Aut.,Citroën
4400,C4 PALLAS GLX 2.0/2.0 Flex 16V Mec.,Citroën
4667,C4 Picasso Grand 2.0 16V 143cv Aut,Citroën
7426,C4 Picasso Intensive 1.6 Turbo 16V Aut.,Citroën
7427,C4 Picasso Seduction 1.6 Turbo 16V Aut.,Citroën
4824,C4 Picasso/Pic. La Luna 2.0 16V  Aut.,Citroën
6580,C4 Rock You 1.6 Flex 16V 5p Mec.,Citroën
6737,C4 Tendance 1.6 Flex 16V 5p Mec.,Citroën
6738,C4 Tendance 2.0 Flex 16V 5p Aut.,Citroën
4159,C4 VTR 2.0 16V 143cv,Citroën
293,C5 3.0 24V 210cv 4p Aut.,Citroën
294,C5 Exclusive 2.0 16V 138cv 4p Mec.,Citroën
295,C5 Exclusive 2.0 16V 4p Aut.,Citroën
296,C5 Exclusive Break 2.0 16V 138cv 5p Mec.,Citroën
297,C5 Exclusive Break 2.0 16V Aut.,Citroën
4937,C5 Tourer Exclusive 2.0 16V 5p Aut.,Citroën
4328,C6 Exclusive 3.0 V6 24V 215cv Aut.,Citroën
298,C8 Exclusive 2.0 16V 138cv 5p Aut.,Citroën
6050,DS3 1.6 Turbo 16V 3p Mec.,Citroën
7067,DS3 Sport Chic 1.6 TB 16V 3p Mec.,Citroën
7068,DS4 1.6 Chic Turbo 16V 5p Aut.,Citroën
7069,DS4 1.6 So Chic Turbo 16V 5p Aut.,Citroën
6347,DS4 1.6 Turbo 16V 5p Aut.,Citroën
7095,DS5 1.6 Be Chic Turbo 16V 5p Aut.,Citroën
7096,DS5 1.6 So Chic Turbo 16V 5p Aut.,Citroën
6295,DS5 1.6 Turbo 16V 5p Aut.,Citroën
299,Evasion  GLX 2.0 16V,Citroën
300,Evasion VSX Turbo,Citroën
7588,Grand C4 Picasso Intensive 1.6 TB Aut.,Citroën
7589,Grand C4 Picasso Seduction 1.6 TB Aut.,Citroën
8516,Jumper 2.0 FurgãoTurbo Diesel,Citroën
8883,Jumper 2.0 Minibus 16L Turbo Diesel,Citroën
5103,Jumper 2.3 15/16Lug. TB Diesel,Citroën
5140,Jumper 2.3 Furgão TB Diesel,Citroën
5659,Jumper 2.3 Vetrato Exec. 16Lug. TB Dies.,Citroën
5411,Jumper 2.3 Vetrato TB Diesel,Citroën
301,Jumper 2.5 Diesel,Citroën
302,Jumper 2.8 16Lug.  Diesel,Citroën
303,Jumper 2.8 Furgão 35C Diesel,Citroën
304,Jumper 2.8 Furgão 35MH Diesel,Citroën
8078,Jumpy 1.6  Furgão Pack Turbo Diesel,Citroën
8077,Jumpy 1.6  Furgão Turbo Diesel,Citroën
8342,Jumpy 1.6 Minibus Turbo Diesel,Citroën
9192,Jumpy VITRÉ 1.6 Turbo Diesel,Citroën
305,Xantia 2.0  16V,Citroën
306,Xantia Activa 2.0,Citroën
307,Xantia Activa 2.0 TB,Citroën
308,Xantia Activa 3.0 V6 Mec,Citroën
309,Xantia Break 2.0 8V/GLX 2.0 16V Aut,Citroën
310,Xantia Break GLX 2.0 16V Mec.,Citroën
311,Xantia Exclusive 2.0 16V,Citroën
312,Xantia Exclusive 3.0 V6,Citroën
313,Xantia GLX 2.0 16V Aut.,Citroën
314,Xantia GLX 2.0 16V Mec.,Citroën
315,Xantia SX 1.8,Citroën
316,Xantia SX 2.0 8V/16V Mec./Aut.,Citroën
317,Xantia VSX 2.0,Citroën
318,Xantia VSX 2.0 16V,Citroën
319,XM Exclusive 12v,Citroën
320,XM Exclusive 24V,Citroën
321,XM Exclusive Break,Citroën
322,XM Sensation 2.0 TB,Citroën
323,Xsara Break Exclusive 1.6 16V 5p Aut.,Citroën
324,Xsara Break Exclusive 1.6 16V 5p Mec.,Citroën
325,Xsara Break Exclusive 1.8 16V,Citroën
326,Xsara Break Exclusive 2.0 16V,Citroën
327,Xsara Break GLX 1.6 16V 5p Aut.,Citroën
328,Xsara Break GLX 1.6 16V 5p Mec.,Citroën
329,Xsara Break GLX 1.8 16V,Citroën
330,Xsara Break GLX/ Paris 2.0 16V,Citroën
331,Xsara Exclusive 1.6 16V 5p Aut.,Citroën
332,Xsara Exclusive 1.6 16V 5p Mec.,Citroën
333,Xsara Exclusive 1.8 8V/16V 5p Aut.,Citroën
334,Xsara Exclusive 1.8 8V/16V 5p Mec.,Citroën
335,Xsara Exclusive 2.0 16V,Citroën
336,Xsara GLX 1.6 16V 3p,Citroën
337,Xsara GLX 1.6 16V 5p Aut.,Citroën
338,Xsara GLX 1.6 16V 5p Mec.,Citroën
339,Xsara GLX 1.8 16V 5p Mec.,Citroën
340,Xsara GLX 1.8 16V Cupê Mec.,Citroën
341,Xsara GLX 1.8 8V 5p Aut.,Citroën
342,Xsara GLX 1.8 8V Cupê Aut.,Citroën
343,Xsara GLX/ Paris 2.0 16V,Citroën
344,Xsara Picasso Exc./Etoile 2.0 16V Mec.,Citroën
3930,Xsara Picasso Exclus. 1.6/ 1.6 Flex 16V,Citroën
345,Xsara Picasso Exclusive 2.0 16V Aut.,Citroën
347,Xsara Picasso GLX 1.6/ 1.6 Flex 16V,Citroën
348,Xsara Picasso GLX 2.0 16V  Aut.,Citroën
346,Xsara Picasso GLX/Brasil/Etoile 2.0 Mec.,Citroën
349,Xsara VTS 1.6 16V 3p,Citroën
350,Xsara VTS 1.8 16V,Citroën
351,Xsara VTS 2.0  16V Cupê Mec.,Citroën
352,ZX Cupê 16V,Citroën
353,ZX Dakar 2.0 16V,Citroën
354,ZX Furio,Citroën
355,ZX Paris 1.8,Citroën
356,ZX Volcane 3p e 5p,Citroën
437,147 C/ CL,Fiat
438,147 Furgão (todos),Fiat
439,147 Pick-Up (todas),Fiat
7097,500 ABARTH MULTIAIR 1.4 TB 16V 3p,Fiat
6885,500 Cabrio Dualogic Flex 1.4 8V,Fiat
6886,500 Cabrio Flex 1.4 8V Mec.,Fiat
6262,500 Cabrio/500 Coupe Gucci/Flex 1.4 Aut.,Fiat
5613,500 Cult 1.4 Flex 8V EVO Dualogic,Fiat
5614,500 Cult 1.4 Flex 8V EVO Mec.,Fiat
5059,500 LOUNGE 1.4 16V 100cv  Mec.,Fiat
5060,500 LOUNGE 1.4 16V 100cv Dualogic,Fiat
5615,500 Lounge Air 1.4/ 1.4 Flex 16V Aut.,Fiat
5061,500 SPORT 1.4 16V 100cv  Dualogic,Fiat
5062,500 SPORT 1.4 16V 100cv Mec.,Fiat
5616,500 Sport Air 1.4 16V/1.4 Flex 16V Aut.,Fiat
5617,500 Sport Air 1.4 16V/1.4 Flex Mec.,Fiat
8315,ARGO 1.0 6V Flex.,Fiat
7965,ARGO DRIVE 1.0 6V Flex,Fiat
7966,ARGO DRIVE 1.3 8V Flex,Fiat
7967,ARGO DRIVE GSR 1.3 8V Flex,Fiat
7968,ARGO HGT 1.8 16V Flex Aut.,Fiat
7969,ARGO HGT 1.8 16V Flex Mec.,Fiat
7971,ARGO PRECISION 1.8 16V Flex Aut.,Fiat
7970,ARGO PRECISION 1.8 16V Flex Mec.,Fiat
8690,ARGO TREKKING 1.3 8V Flex,Fiat
8947,ARGO TREKKING 1.8 16V Flex Aut.,Fiat
440,Brava ELX  1.6 16V 4p,Fiat
441,Brava HGT 1.8 mpi 16V  4p,Fiat
442,Brava SX 1.6 16V 4p,Fiat
5446,Bravo ABSOLUTE 1.8 Flex 16V 5p,Fiat
5447,Bravo ABSOLUTE Dualogic 1.8 Flex 16V 5p,Fiat
7132,Bravo BlackMotion 1.8 Dualogic Flex 5p,Fiat
7133,Bravo BlackMotion 1.8 Flex 16v 5p,Fiat
5448,Bravo ESSENCE 1.8 Flex 16V 5p,Fiat
5449,Bravo ESSENCE Dualogic 1.8 Flex 16V 5p,Fiat
6051,Bravo SPORTING 1.8 Dualogic Flex 16V 5p,Fiat
6052,Bravo SPORTING 1.8 Flex 16V 5p,Fiat
443,Bravo SX 1.6,Fiat
5591,Bravo T-JET 1.4 16V Turbo 5p,Fiat
6515,Bravo WOLVERINE 1.8 Dualogic Flex 16V 5p,Fiat
6516,Bravo WOLVERINE 1.8 Flex 16V 5p,Fiat
444,Cinquecento 0.7,Fiat
445,Coupe 16V,Fiat
8199,CRONOS 1.3 8V Flex,Fiat
8884,CRONOS 1.8 16V Flex Aut. (PCD),Fiat
8200,CRONOS DRIVE 1.3 8V Flex,Fiat
8518,CRONOS DRIVE 1.8 16V Flex Aut.,Fiat
8201,CRONOS DRIVE GSR 1.3 8V Flex,Fiat
8778,CRONOS HGT 1.8 16V Flex Aut.,Fiat
8202,CRONOS PRECISION 1.8 16V Flex Aut.,Fiat
8203,CRONOS PRECISION 1.8 16V Flex Mec.,Fiat
5104,Doblo  1.4 mpi Fire Flex  8V 4p,Fiat
5105,Doblo  Cargo 1.4 mpi Fire Flex 8V 3p,Fiat
6053,Doblo Adv. XINGU 1.8 Flex 16V 5p,Fiat
6054,Doblo Adv. XINGU LOCKER 1.8 Flex 16V 5p,Fiat
7503,Doblo Adv.Ext./Adv.Ext.Loc. 1.8 16V Flex,Fiat
3933,Doblo Adv/Adv TRYON/LOCKER 1.8 Flex,Fiat
446,Doblo Adventure/ Adv.ER 1.8 mpi 8V 103cv,Fiat
5535,Doblo ATTRACTIVE 1.4 Fire Flex 8V 5p,Fiat
447,Doblo Cargo 1.3 Fire 16V 4/5p,Fiat
448,Doblo Cargo 1.6 16V 4/5p,Fiat
449,Doblo Cargo 1.8 mpi 8V 103cv,Fiat
3934,Doblo Cargo 1.8 mpi Fire Flex 8V/16V 4p,Fiat
5106,Doblo ELX 1.4 mpi Fire Flex 8V 4p,Fiat
450,Doblo ELX 1.6 16V 4/5p,Fiat
451,Doblo ELX 1.8 mpi 8V 103cv,Fiat
3935,Doblo ELX 1.8 mpi 8V Flex,Fiat
5536,Doblo ESSENCE 1.8 Flex 16V 5p,Fiat
452,Doblo EX 1.3 Fire 16V 80cv 4/5p,Fiat
4097,Doblo HLX 1.8 mpi Flex 5p,Fiat
453,Ducato Cargo 2.8 Curto/Longo TB Diesel,Fiat
8204,Ducato Cargo Curto 2.3 16V Diesel,Fiat
5022,Ducato Cargo Curto 2.3 ME Diesel,Fiat
5023,Ducato Cargo Longo 2.3 ME Diesel,Fiat
8205,Ducato Cargo Médio 2.3 16V Diesel,Fiat
8206,Ducato Chassi 2.3 16V Diesel,Fiat
5024,Ducato Combinato 2.3 ME Diesel,Fiat
454,Ducato Combinato 2.8 Diesel,Fiat
455,Ducato Combinato 2.8 Turbo Diesel,Fiat
8395,Ducato Executivo 2.3 16V Diesel,Fiat
456,Ducato Furgão Maxi 2.8 Diesel,Fiat
5025,Ducato Maxi. Curta 2.3 T.Alto ME Diesel,Fiat
5026,Ducato Maxi. Long. 2.3 T.Alto ME Diesel,Fiat
8207,Ducato MaxiCargo 2.3 16V Diesel,Fiat
457,Ducato MaxiCargo/Furgão Maxi 2.8 TB Dies,Fiat
8208,Ducato MaxiMulti 2.3 16V Diesel,Fiat
8396,Ducato Minibus 2.3 16V Diesel,Fiat
5027,Ducato Minibus 2.3 ME Diesel,Fiat
5028,Ducato Minibus 2.3 T.Alto ME Diesel,Fiat
458,Ducato Minibus 2.8 Diesel,Fiat
459,Ducato Minibus 2.8 Turbo Diesel,Fiat
8397,Ducato Minibus Comfort 2.3 16v Diesel,Fiat
460,Ducato Mult/ Vetrato 2.8 T.Alto TB Dies.,Fiat
461,Ducato Mult/ Vetrato 2.8 T.Baixo TB Dies,Fiat
8209,Ducato Multi 2.3 16V Diesel,Fiat
5029,Ducato Multi Long. 2.3 T.Alto ME Diesel,Fiat
462,Ducato Van 2.5  Diesel,Fiat
8398,Ducato Vip Bus 2.3 16V Diesel,Fiat
463,Ducato-10 Furgão 2.5 Diesel,Fiat
464,Ducato-15 2.8 Furgão TB Diesel,Fiat
465,Ducato-15 Furgão 2.8 Diesel,Fiat
466,Ducato-8 Furgão 2.5 Diesel,Fiat
467,Duna 1.6ie,Fiat
468,Elba 1.6i.e/Top/CSL/ 1.6i.e/1.5 2p e 4p,Fiat
469,Elba CS 1.6 / 1.5 /1.3,Fiat
470,Elba S 1.6/ 1.5ie / 1.5 / 1.3,Fiat
471,Elba Weekend 1.5 i.e. 2p e 4p,Fiat
9194,Fiorino Endurance EVO 1.4 Flex 8V 2p,Fiat
473,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,Fiat
472,Fiorino Furgão 1.0,Fiat
474,Fiorino Furgão 1.5 mpi / i.e.,Fiat
6662,Fiorino Furgão Celeb. EVO 1.4 Flex 8V 2p,Fiat
6663,Fiorino Furgão EVO 1.4 Flex 8V 2p,Fiat
7751,Fiorino Furgão Work. HARD 1.4 Flex 8V 2p,Fiat
475,Fiorino Pick-Up 1.0,Fiat
476,Fiorino Pick-Up 1.5 i.e./1.3/1.5/HD,Fiat
477,Fiorino Pick-Up LX (todas),Fiat
478,Fiorino Pick-Up Trekking 1.5 mpi / i.e.,Fiat
479,Fiorino Pick-Up Working 1.5 mpi / i.e.,Fiat
9208,Fiorino Working 1.4 Flex 8V 2p,Fiat
5618,FREEMONT EMOT./PRECISION 2.4 16V 5p Aut.,Fiat
9209,Grand Siena 1.0 EVO Flex 8V 4p,Fiat
9210,Grand Siena 1.4 EVO Flex 8V 4p,Fiat
5925,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,Fiat
7824,Grand Siena ATTRACTIVE 1.0 Flex 8V 4p,Fiat
6955,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,Fiat
6488,Grand Siena ESSEN.SUBLIME 1.6 Flex,Fiat
6489,Grand Siena ESSEN.SUBLIME Dual. 1.6 Flex,Fiat
5926,Grand Siena ESSENCE 1.6 Flex 16V,Fiat
5927,Grand Siena ESSENCE Dual. 1.6 Flex 16V,Fiat
6956,Grand Siena ESSENCE ITALIA 1.6 Flex 16V,Fiat
5928,Grand Siena TETRAFUEL 1.4 Evo F. Flex 8V,Fiat
7504,Idea A.Ext./A..Ext.Loc.Dual. 1.8 Flex 5p,Fiat
4966,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,Fiat
7505,Idea Adv.Ext./Adv.Ext. Loc. 1.8 Flex 5p,Fiat
4160,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,Fiat
5340,Idea ATTRACTIVE 1.4 Fire Flex 8V 5p,Fiat
480,Idea ELX 1.4 mpi Fire Flex 8V 5p,Fiat
4962,Idea ELX 1.8 mpi Flex 8V 5p,Fiat
5341,Idea ESSENCE 1.6 Flex 16V 5p,Fiat
5342,Idea ESSENCE Dualogic 1.6 Flex 16V 5p,Fiat
6711,Idea ESSENCE SUBLIME 1.6 Flex 16V 5p,Fiat
6712,Idea ESSENCE SUBLIME Dual.1.6 Flex16V 5p,Fiat
481,Idea HLX 1.8 mpi Flex 8V 5p,Fiat
5343,Idea SPORTING 1.8 Flex 16V 5p,Fiat
5344,Idea SPORTING Dualogic 1.8 Flex 16V 5p,Fiat
4748,LINEA 1.9/ HLX 1.9/ 1.8 Flex 16V 4p,Fiat
4750,LINEA 1.9/ HLX 1.9/1.8 Flex  Dualogic 4p,Fiat
4749,LINEA ABSOLUTE 1.9/1.8 Flex Dualogic 4p,Fiat
6581,LINEA ESSEN.SUBLIME 1.8 Flex 16V 4p,Fiat
6582,LINEA ESSEN.SUBLIME Dual.1.8 Flex 16V 4p,Fiat
5577,LINEA ESSENCE 1.8 Flex 16V 4p,Fiat
5578,LINEA ESSENCE Dualogic 1.8 Flex 16V 4p,Fiat
4921,LINEA LX 1.9/ 1.8 Flex 16V 4p,Fiat
4920,LINEA LX 1.9/ 1.8 Flex 16V Dualogic 4p,Fiat
4751,LINEA T-JET 1.4 16V Turbo 4p,Fiat
482,Marea City,Fiat
483,Marea ELX 1.8 mpi 16V 132cv 4p,Fiat
484,Marea ELX 2.0 20V 4p,Fiat
485,Marea ELX 2.4 mpi 20V 4p,Fiat
486,Marea HLX 2.0 20V 4p,Fiat
487,Marea HLX 2.4 mpi 20V 4p Aut.,Fiat
488,Marea HLX 2.4 mpi 20V 4p Mec.,Fiat
489,Marea SX 1.6 mpi 16V 106cv 4p,Fiat
490,Marea SX 1.8 16V 4p,Fiat
491,Marea SX 2.0 20V 4p,Fiat
492,Marea Turbo 2.0 20V 4p,Fiat
493,Marea Weekend City 4p,Fiat
494,Marea Weekend ELX 1.8 mpi 16V 132cv 4p,Fiat
495,Marea Weekend ELX 2.0 20V 4p,Fiat
496,Marea Weekend ELX 2.4 mpi 20V 4p,Fiat
497,Marea Weekend HLX 2.0 20V 4p,Fiat
498,Marea Weekend HLX 2.4 mpi 20V 4p Aut.,Fiat
499,Marea Weekend HLX 2.4 mpi 20V 4p Mec.,Fiat
500,Marea Weekend SX 1.6 mpi 16V 106cv 4p,Fiat
501,Marea Weekend SX 1.8 16V 4p,Fiat
502,Marea Weekend SX 2.0 20V 4p,Fiat
503,Marea Weekend Turbo 2.0 20V 4p,Fiat
7825,MOBI DRIVE 1.0 Flex 6V 5p,Fiat
7920,MOBI DRIVE GSR 1.0 Flex 6V 5p,Fiat
7538,MOBI EASY 1.0 Fire Flex 5p.,Fiat
8344,MOBI EASY COMFORT 1.0 Flex 5p.,Fiat
7539,MOBI EASY on 1.0 Fire Flex 5p.,Fiat
7540,MOBI LIKE 1.0 Fire Flex 5p.,Fiat
7541,MOBI LIKE ON 1.0 Fire Flex 5p.,Fiat
9228,MOBI TREKKING 1.0 Flex 5p.,Fiat
7612,MOBI WAY 1.0 Fire Flex 5p.,Fiat
7613,MOBI WAY on 1.0 Fire Flex 5p.,Fiat
504,Oggi,Fiat
